1	1962073.7	628705.7
	1962079.3	628707.3
	1962079.4	628707.2
	1962079.4	628707.2
	1962079.4	628707.2
	1962079.3	628707.2
	1962079.2	628707.2
	1962079.2	628707.2
	1962079.0	628707.1
	1962079.0	628707.1
	1962078.9	628707.0
	1962078.9	628707.0
	1962078.7	628707.0
	1962078.7	628707.0
	1962078.5	628706.9
	1962078.5	628706.9
	1962078.4	628706.8
	1962078.3	628706.8
	1962077.2	628706.4
	1962076.7	628706.5
	1962076.5	628706.5
	1962075.2	628706.2
	1962074.3	628705.8
	1962073.3	628705.3
	1962073.3	628705.3
	1962073.3	628705.9
	1962073.5	628706.0
	1962074.2	628706.2
	1962074.9	628706.3
	1962075.1	628706.4
	1962076.3	628706.5
	1962076.5	628706.6
	1962076.8	628706.6
	1962077.2	628706.6
	1962077.4	628706.7
	1962078.0	628706.9
	1962078.2	628707.0
	1962078.6	628707.0
	1962078.7	628707.0
	1962078.8	628707.0
	1962078.9	628707.0
	1962078.9	628707.1
	1962079.0	628707.2
	1962079.3	628707.3
END		
2	1962075.4	628706.8
	1962077.7	628706.8
	1962077.4	628706.7
	1962077.2	628706.6
	1962076.8	628706.6
	1962076.5	628706.6
	1962076.3	628706.5
	1962075.1	628706.4
	1962074.9	628706.3
	1962074.2	628706.2
	1962073.5	628706.0
	1962073.3	628705.9
	1962073.3	628707.1
	1962073.8	628707.3
	1962075.7	628707.3
	1962077.7	628706.8
END		
3	1962075.5	628708.2
	1962077.7	628706.8
	1962075.7	628707.3
	1962073.8	628707.3
	1962073.3	628707.1
	1962073.2	628709.1
	1962074.2	628708.8
	1962076.5	628709.0
	1962077.2	628708.8
	1962078.0	628707.8
	1962077.7	628706.8
END		
4	1962078.5	628707.2
	1962079.4	628707.2
	1962079.3	628707.3
	1962079.0	628707.2
	1962078.9	628707.1
	1962078.9	628707.0
	1962078.8	628707.0
	1962078.7	628707.0
	1962078.6	628707.0
	1962078.2	628707.0
	1962078.0	628706.9
	1962077.7	628706.8
	1962078.0	628707.8
	1962079.4	628707.5
	1962079.4	628707.2
END		
5	1962075.2	628709.8
	1962077.2	628708.8
	1962076.5	628709.0
	1962074.2	628708.8
	1962073.2	628709.1
	1962073.2	628710.5
	1962077.0	628711.2
	1962077.2	628708.8
END		
6	1962075.1	628712.6
	1962077.0	628711.2
	1962073.2	628710.5
	1962073.1	628715.8
	1962077.0	628712.8
