Hydraulic data input file for inSALMO,Clear Creek site Side Channel Run Pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created from USFWS River2D data,From J. White 11/16/2012,,,11/16/2012 17:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flows,1.42,,2.12,,2.83,,3.54,,4.25,,4.96,,5.66,,6.37,,7.08,,7.79,,8.5,,9.91,,11.33,,12.74,,14.16,,15.57,,16.99,,18.41,,19.82,,21.24,,22.65,,24.07,,25.5,,56.63,,141.6,,1416,
poly-id,depth@50,veloc@50,depth@075,veloc@075,depth@100,veloc@100,depth@125,veloc@125,depth@150,veloc@150,depth@175,veloc@175,depth@200,veloc@200,depth@225,veloc@225,depth@250,veloc@250,depth@275,veloc@275,depth@300,veloc@300,depth@350,veloc@350,depth@400,veloc@400,depth@450,veloc@450,depth@500,veloc@500,depth@550,veloc@550,depth@600,veloc@600,depth@650,veloc@650,depth@700,veloc@700,depth@750,veloc@750,depth@800,veloc@800,depth@850,veloc@850,depth@900,veloc@900,depth@2000,veloc@2000,depth@5000,veloc@5000,depth@50000,veloc@50000
1,0.000448681,0,0.011218998,0.001195146,0.035545151,0.010068444,0.064776682,0.016332403,0.092938412,0.020063754,0.121659851,0.03526483,0.144861293,0.049466434,0.167206727,0.078759107,0.18677547,0.093816512,0.20577904,0.112423912,0.223561749,0.132864241,0.257851739,0.18332616,0.290856761,0.247625268,0.321386707,0.294239299,0.353067168,0.353071843,0.382515712,0.436980914,0.411501131,0.514700936,0.438697446,0.567957414,0.471424752,0.596075265,0.49062979,0.668482898,0.525663762,0.700697719,0.55159073,0.753560322,0.569100257,0.827663058,1.151184859,1.351792952,2.235361608,1.841976792,9.875868523,3.294733515
2,0.001197317,0,0.045513408,0.001907071,0.097724516,0.023459402,0.141459446,0.03861747,0.180823226,0.047742571,0.21714371,0.107216793,0.242872484,0.134925388,0.265975596,0.175432072,0.286485486,0.205448085,0.306229081,0.235651227,0.324594876,0.267582634,0.358963623,0.341031214,0.391553439,0.413368338,0.422354835,0.478289465,0.453998928,0.547952154,0.482905506,0.603548514,0.512007121,0.652905038,0.539087067,0.706079298,0.570502062,0.748860706,0.590851612,0.810008046,0.624680863,0.853172979,0.650522278,0.904594667,0.668948593,0.971840411,1.249611982,1.469117614,2.335274004,1.940611807,10.10842805,3.519539691
3,0.019859947,0.001016639,0.076183708,0.011559662,0.127548473,0.051629041,0.17244911,0.069795351,0.211838275,0.094494794,0.248334941,0.164090777,0.274136501,0.204853612,0.29746682,0.245939471,0.31809976,0.286024809,0.337896531,0.325883171,0.356323636,0.365369091,0.391073894,0.441371442,0.424036956,0.508636366,0.45534105,0.574126592,0.487577927,0.638727832,0.516628495,0.691908523,0.545680436,0.740539383,0.572998871,0.790163991,0.605201225,0.833733126,0.625348991,0.890205718,0.659928218,0.936620919,0.686114998,0.988275589,0.704642809,1.05121213,1.284074493,1.602018731,2.370795606,2.072363191,9.882976442,3.056775406
4,0.101909066,0.028326939,0.162369837,0.055537907,0.215428241,0.159019649,0.260755533,0.212695255,0.300495487,0.265328109,0.336922763,0.319963174,0.362774477,0.366405973,0.386093782,0.411012486,0.406757813,0.453799847,0.42658746,0.496597045,0.445050387,0.538170684,0.479781324,0.620333582,0.512679786,0.690972857,0.544143601,0.751940851,0.576484429,0.811056665,0.605464094,0.861684581,0.634482491,0.910174365,0.661853387,0.957043014,0.694219936,0.98762884,0.714370488,1.050697851,0.749101783,1.082399035,0.775315985,1.129198926,0.793745917,1.195464401,1.372692478,1.755943554,2.460530943,2.191541161,9.80720863,3.22642762
5,0.349167933,0.18076313,0.415576867,0.260158671,0.470009757,0.33778572,0.515912119,0.394464212,0.55556282,0.448939257,0.591726501,0.508282541,0.617527394,0.559771578,0.640746761,0.609556087,0.661370743,0.658165443,0.681159061,0.704413149,0.699578305,0.74932246,0.734152316,0.836427717,0.766923499,0.911349647,0.798443243,0.975909601,0.83083413,1.038180645,0.859794231,1.091990125,0.888848742,1.142239959,0.916298194,1.190939203,0.948762059,1.221283644,0.969014137,1.285721516,1.003824704,1.314761088,1.030069661,1.359457379,1.048482446,1.427658818,1.627568614,1.874858434,2.71669546,2.266613447,9.255700707,3.029521041
6,0.414007857,0.288431295,0.479396717,0.385551847,0.532702306,0.464922946,0.577671807,0.539225754,0.616387257,0.606547746,0.651423132,0.674175155,0.676097765,0.736379181,0.698294763,0.792314428,0.717828473,0.849111244,0.736487667,0.902672036,0.753753616,0.954224679,0.785967627,1.050460165,0.816688653,1.133538733,0.846774183,1.203276154,0.877881441,1.26993224,0.905599446,1.328704583,0.933551132,1.382082709,0.959935406,1.434746625,0.992137338,1.470619409,1.010510421,1.535560855,1.045241617,1.56752442,1.070498612,1.612562311,1.086460343,1.681987225,1.662179904,2.023210729,2.751490763,2.403125724,9.68378523,2.922412592
7,0.745570035,0.252733867,0.812325969,0.3214126,0.866900515,0.379560824,0.913314363,0.435434536,0.953354776,0.484368682,0.989786228,0.53263634,1.015926845,0.579539858,1.039534773,0.619930542,1.060624487,0.661991826,1.080816992,0.701782509,1.099620745,0.740250343,1.13480687,0.812990025,1.168298858,0.875051374,1.20093778,0.924195806,1.234653421,0.97086567,1.264719606,1.013142836,1.294898495,1.051144862,1.32359096,1.089383102,1.357223957,1.12383372,1.378563191,1.163454437,1.414361366,1.195991019,1.441364786,1.229706724,1.460323659,1.273249695,2.039835989,1.626754853,3.126451407,2.131218241,9.457551662,2.687182385
8,0.643935201,0.165095805,0.710519059,0.241450792,0.7651866,0.301818583,0.811593992,0.355507193,0.851580022,0.413066295,0.888008315,0.472644377,0.914133727,0.523428011,0.93764635,0.571804532,0.958638136,0.619101183,0.978775759,0.663647613,0.997540401,0.706649811,1.032738696,0.788399945,1.066102042,0.860544211,1.098321559,0.923622525,1.131438088,0.985227096,1.161025621,1.039128434,1.190703686,1.088844354,1.218809662,1.137422214,1.251551289,1.17256263,1.272900491,1.230497526,1.307941761,1.263957905,1.334816999,1.306969322,1.354503002,1.367674006,1.934953462,1.782376588,3.025280654,2.199280969,9.286195299,2.752372285
